_id,time,latitude,longitude,speed,heading,altitude,accuracy
ObjectId("5d27e69a7def61c7738aeb59"),1562896025584,14.65747043,121.07272967,0,,116,4
ObjectId("5d27e69b7def61c7738aeb5b"),1562896026372,14.65747449,121.07272922,0,,116,4
ObjectId("5d27e69b7def61c7738aeb5d"),1562896026389,14.65747449,121.07272922,0,,116,4
ObjectId("5d27e69b7def61c7738aeb5f"),1562896026404,14.65747449,121.07272922,0,,116,4
ObjectId("5d27e69c7def61c7738aeb61"),1562896027350,14.65747785,121.07272775,0,,117,4
ObjectId("5d27e69c7def61c7738aeb63"),1562896027372,14.65747785,121.07272775,0,,117,4
ObjectId("5d27e69c7def61c7738aeb65"),1562896027387,14.65747785,121.07272775,0,,117,4
ObjectId("5d27e69d7def61c7738aeb67"),1562896028355,14.65750366,121.07272364,3.0299999713897705,350.20001220703125,117,4
ObjectId("5d27e69d7def61c7738aeb69"),1562896028372,14.65750366,121.07272364,3.0299999713897705,350.20001220703125,117,4
ObjectId("5d27e69d7def61c7738aeb6b"),1562896028385,14.65750366,121.07272364,3.0299999713897705,350.20001220703125,117,4
ObjectId("5d27e69e7def61c7738aeb6d"),1562896029348,14.65754346,121.07271975,3.140000104904175,353.5,116,4
ObjectId("5d27e69e7def61c7738aeb6f"),1562896029368,14.65754346,121.07271975,3.140000104904175,353.5,116,4
ObjectId("5d27e69e7def61c7738aeb71"),1562896029385,14.65754346,121.07271975,3.140000104904175,353.5,116,4
ObjectId("5d27e69f7def61c7738aeb73"),1562896030382,14.65757935,121.07271693,3.130000114440918,356.5,116,3
ObjectId("5d27e69f7def61c7738aeb75"),1562896030398,14.65757935,121.07271693,3.130000114440918,356.5,116,3
ObjectId("5d27e69f7def61c7738aeb77"),1562896030411,14.65757935,121.07271693,3.130000114440918,356.5,116,3
ObjectId("5d27e6a07def61c7738aeb79"),1562896031351,14.65761935,121.0727175,3.309999942779541,358.3999938964844,116,4
ObjectId("5d27e6a07def61c7738aeb7b"),1562896031379,14.65761935,121.0727175,3.309999942779541,358.3999938964844,116,4
ObjectId("5d27e6a07def61c7738aeb7d"),1562896031391,14.65761935,121.0727175,3.309999942779541,358.3999938964844,116,4
ObjectId("5d27e6a17def61c7738aeb7f"),1562896032349,14.65765829,121.07271959,3.2899999618530273,1.399999976158142,117,4
ObjectId("5d27e6a17def61c7738aeb81"),1562896032371,14.65765829,121.07271959,3.2899999618530273,1.399999976158142,117,4
ObjectId("5d27e6a17def61c7738aeb83"),1562896032383,14.65765829,121.07271959,3.2899999618530273,1.399999976158142,117,4
ObjectId("5d27e6a27def61c7738aeb85"),1562896033351,14.65769689,121.07272303,3.4600000381469727,2.799999952316284,117,5
ObjectId("5d27e6a27def61c7738aeb87"),1562896033373,14.65769689,121.07272303,3.4600000381469727,2.799999952316284,117,5
ObjectId("5d27e6a27def61c7738aeb89"),1562896033388,14.65769689,121.07272303,3.4600000381469727,2.799999952316284,117,5
ObjectId("5d27e6a37def61c7738aeb8b"),1562896034387,14.65773669,121.07272321,3.4000000953674316,1.600000023841858,117,4
ObjectId("5d27e6a37def61c7738aeb8d"),1562896034401,14.65773669,121.07272321,3.4000000953674316,1.600000023841858,117,4
ObjectId("5d27e6a37def61c7738aeb8f"),1562896034413,14.65773669,121.07272321,3.4000000953674316,1.600000023841858,117,4
ObjectId("5d27e6a47def61c7738aeb91"),1562896035336,14.65777285,121.07272542,2.9200000762939453,1.2000000476837158,116,4
ObjectId("5d27e6a47def61c7738aeb93"),1562896035351,14.65777285,121.07272542,2.9200000762939453,1.2000000476837158,116,4
ObjectId("5d27e6a47def61c7738aeb95"),1562896035363,14.65777285,121.07272542,2.9200000762939453,1.2000000476837158,116,4
ObjectId("5d27e6a57def61c7738aeb97"),1562896036375,14.65780942,121.07272988,3.0799999237060547,2.5999999046325684,114,4
ObjectId("5d27e6a57def61c7738aeb99"),1562896036393,14.65780942,121.07272988,3.0799999237060547,2.5999999046325684,114,4
ObjectId("5d27e6a57def61c7738aeb9b"),1562896036405,14.65780942,121.07272988,3.0799999237060547,2.5999999046325684,114,4
ObjectId("5d27e6a67def61c7738aeb9d"),1562896037372,14.6578463,121.07273646,3.369999885559082,7.300000190734863,115,3
ObjectId("5d27e6a67def61c7738aeb9f"),1562896037400,14.6578463,121.07273646,3.369999885559082,7.300000190734863,115,3
ObjectId("5d27e6a67def61c7738aeba1"),1562896037412,14.6578463,121.07273646,3.369999885559082,7.300000190734863,115,3
ObjectId("5d27e6a77def61c7738aeba3"),1562896038347,14.65788511,121.0727449,3.6600000858306885,8.300000190734863,116,3
ObjectId("5d27e6a77def61c7738aeba5"),1562896038366,14.65788511,121.0727449,3.6600000858306885,8.300000190734863,116,3
ObjectId("5d27e6a77def61c7738aeba7"),1562896038379,14.65788511,121.0727449,3.6600000858306885,8.300000190734863,116,3
ObjectId("5d27e6a87def61c7738aeba9"),1562896039345,14.6579275,121.07274789,4.190000057220459,1.899999976158142,117,4
ObjectId("5d27e6a87def61c7738aebab"),1562896039361,14.6579275,121.07274789,4.190000057220459,1.899999976158142,117,4
ObjectId("5d27e6a87def61c7738aebad"),1562896039375,14.6579275,121.07274789,4.190000057220459,1.899999976158142,117,4
ObjectId("5d27e6a97def61c7738aebaf"),1562896040345,14.65797089,121.0727452,4.230000019073486,355.70001220703125,117,4
ObjectId("5d27e6a97def61c7738aebb1"),1562896040368,14.65797089,121.0727452,4.230000019073486,355.70001220703125,117,4
ObjectId("5d27e6a97def61c7738aebb3"),1562896040381,14.65797089,121.0727452,4.230000019073486,355.70001220703125,117,4
ObjectId("5d27e6aa7def61c7738aebb5"),1562896041345,14.65801684,121.07274262,4.619999885559082,353.8999938964844,116,4
ObjectId("5d27e6aa7def61c7738aebb7"),1562896041364,14.65801684,121.07274262,4.619999885559082,353.8999938964844,116,4
ObjectId("5d27e6aa7def61c7738aebb9"),1562896041377,14.65801684,121.07274262,4.619999885559082,353.8999938964844,116,4
ObjectId("5d27e6ab7def61c7738aebbb"),1562896042340,14.65806445,121.07274368,4.989999771118164,358.3999938964844,117,5
ObjectId("5d27e6ab7def61c7738aebbd"),1562896042362,14.65806445,121.07274368,4.989999771118164,358.3999938964844,117,5
ObjectId("5d27e6ab7def61c7738aebbf"),1562896042374,14.65806445,121.07274368,4.989999771118164,358.3999938964844,117,5
ObjectId("5d27e6ac7def61c7738aebc1"),1562896043374,14.65813392,121.072751,5.260000228881836,0.20000000298023224,116,5
ObjectId("5d27e6ac7def61c7738aebc3"),1562896043404,14.65813392,121.072751,5.260000228881836,0.20000000298023224,116,5
ObjectId("5d27e6ac7def61c7738aebc5"),1562896043418,14.65813392,121.072751,5.260000228881836,0.20000000298023224,116,5
ObjectId("5d27e6ad7def61c7738aebc7"),1562896044341,14.65820314,121.07273656,6.429999828338623,359.3999938964844,116,4
ObjectId("5d27e6ad7def61c7738aebc9"),1562896044362,14.65820314,121.07273656,6.429999828338623,359.3999938964844,116,4
ObjectId("5d27e6ad7def61c7738aebcb"),1562896044374,14.65820314,121.07273656,6.429999828338623,359.3999938964844,116,4
ObjectId("5d27e6ae7def61c7738aebcd"),1562896045350,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
ObjectId("5d27e6ae7def61c7738aebcf"),1562896045375,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
ObjectId("5d27e6ae7def61c7738aebd1"),1562896045389,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
ObjectId("5d27e6ae7def61c7738aebd3"),1562896045404,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
ObjectId("5d27e6ae7def61c7738aebd5"),1562896045417,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
ObjectId("5d27e6ae7def61c7738aebd7"),1562896045430,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
ObjectId("5d27e6af7def61c7738aebd9"),1562896046347,14.65833783,121.07274462,6.519999980926514,356.3999938964844,117,3
ObjectId("5d27e6af7def61c7738aebdb"),1562896046374,14.65833783,121.07274462,6.519999980926514,356.3999938964844,117,3
ObjectId("5d27e6af7def61c7738aebdd"),1562896046386,14.65833783,121.07274462,6.519999980926514,356.3999938964844,117,3
ObjectId("5d27e6b07def61c7738aebdf"),1562896047337,14.65840489,121.07274813,6.75,359.1000061035156,117,4
ObjectId("5d27e6b07def61c7738aebe1"),1562896047360,14.65840489,121.07274813,6.75,359.1000061035156,117,4
ObjectId("5d27e6b07def61c7738aebe3"),1562896047374,14.65840489,121.07274813,6.75,359.1000061035156,117,4
ObjectId("5d27e6b17def61c7738aebe5"),1562896048491,14.65846301,121.07273989,6.679999828338623,359.5,117,3
ObjectId("5d27e6b17def61c7738aebe7"),1562896048507,14.65846301,121.07273989,6.679999828338623,359.5,117,3
ObjectId("5d27e6b17def61c7738aebe9"),1562896048524,14.65846301,121.07273989,6.679999828338623,359.5,117,3
ObjectId("5d27e6b27def61c7738aebeb"),1562896049340,14.65852935,121.07273614,6.559999942779541,357.29998779296875,118,3
ObjectId("5d27e6b27def61c7738aebed"),1562896049360,14.65852935,121.07273614,6.559999942779541,357.29998779296875,118,3
ObjectId("5d27e6b27def61c7738aebef"),1562896049372,14.65852935,121.07273614,6.559999942779541,357.29998779296875,118,3
ObjectId("5d27e6b37def61c7738aebf1"),1562896050339,14.65858725,121.07272803,5.769999980926514,351.1000061035156,119,3
ObjectId("5d27e6b37def61c7738aebf3"),1562896050368,14.65858725,121.07272803,5.769999980926514,351.1000061035156,119,3
ObjectId("5d27e6b37def61c7738aebf5"),1562896050385,14.65858725,121.07272803,5.769999980926514,351.1000061035156,119,3
ObjectId("5d27e6b47def61c7738aebf7"),1562896051343,14.65865528,121.07273646,6.21999979019165,0.20000000298023224,122,9
ObjectId("5d27e6b47def61c7738aebf9"),1562896051367,14.65865528,121.07273646,6.21999979019165,0.20000000298023224,122,9
ObjectId("5d27e6b47def61c7738aebfb"),1562896051381,14.65865528,121.07273646,6.21999979019165,0.20000000298023224,122,9
ObjectId("5d27e6b57def61c7738aebfd"),1562896052378,14.65873288,121.07273776,7.119999885559082,3.700000047683716,122,10
ObjectId("5d27e6b57def61c7738aebff"),1562896052397,14.65873288,121.07273776,7.119999885559082,3.700000047683716,122,10
ObjectId("5d27e6b57def61c7738aec01"),1562896052453,14.65873288,121.07273776,7.119999885559082,3.700000047683716,122,10
ObjectId("5d27e6b67def61c7738aec03"),1562896053355,14.65880835,121.07274076,6.96999979019165,5.400000095367432,119,9
ObjectId("5d27e6b67def61c7738aec05"),1562896053378,14.65880835,121.07274076,6.96999979019165,5.400000095367432,119,9
ObjectId("5d27e6b67def61c7738aec07"),1562896053422,14.65880835,121.07274076,6.96999979019165,5.400000095367432,119,9
ObjectId("5d27e6b77def61c7738aec09"),1562896054766,14.65884463,121.07273637,5.159999847412109,2.299999952316284,120,9
ObjectId("5d27e6b77def61c7738aec0b"),1562896054781,14.65884463,121.07273637,5.159999847412109,2.299999952316284,120,9
ObjectId("5d27e6b77def61c7738aec0d"),1562896054795,14.65884463,121.07273637,5.159999847412109,2.299999952316284,120,9
ObjectId("5d27e6b87def61c7738aec0f"),1562896055345,14.65888244,121.07272343,5.360000133514404,359.29998779296875,121,10
ObjectId("5d27e6b87def61c7738aec11"),1562896055361,14.65888244,121.07272343,5.360000133514404,359.29998779296875,121,10
ObjectId("5d27e6b87def61c7738aec13"),1562896055405,14.65888244,121.07272343,5.360000133514404,359.29998779296875,121,10
ObjectId("5d27e6ba7def61c7738aec15"),1562896057890,14.65895399,121.07272906,3.2799999713897705,5.5,120,10
ObjectId("5d27e6ba7def61c7738aec17"),1562896057907,14.65895399,121.07272906,3.2799999713897705,5.5,120,10
ObjectId("5d27e6ba7def61c7738aec19"),1562896057946,14.65895399,121.07272906,3.2799999713897705,5.5,120,10
ObjectId("5d27e6ba7def61c7738aec1b"),1562896057982,14.65895399,121.07272906,3.2799999713897705,5.5,120,10
ObjectId("5d27e6bb7def61c7738aec1d"),1562896058375,14.65899888,121.07273416,3.549999952316284,4.900000095367432,121,10
ObjectId("5d27e6bb7def61c7738aec1f"),1562896058389,14.65899888,121.07273416,3.549999952316284,4.900000095367432,121,10
ObjectId("5d27e6bb7def61c7738aec21"),1562896058401,14.65899888,121.07273416,3.549999952316284,4.900000095367432,121,10
ObjectId("5d27e6bb7def61c7738aec23"),1562896058414,14.65899888,121.07273416,3.549999952316284,4.900000095367432,121,10
ObjectId("5d27e6bc7def61c7738aec25"),1562896059375,14.65903896,121.07273664,3.759999990463257,5.199999809265137,121,10
ObjectId("5d27e6bc7def61c7738aec27"),1562896059405,14.65903896,121.07273664,3.759999990463257,5.199999809265137,121,10
ObjectId("5d27e6bc7def61c7738aec29"),1562896059455,14.65903896,121.07273664,3.759999990463257,5.199999809265137,121,10
ObjectId("5d27e6bc7def61c7738aec2b"),1562896059497,14.65903896,121.07273664,3.759999990463257,5.199999809265137,121,10
ObjectId("5d27e6bd7def61c7738aec2d"),1562896060362,14.65908218,121.07274598,3.940000057220459,3.9000000953674316,120,11
ObjectId("5d27e6bd7def61c7738aec2f"),1562896060343,14.65908218,121.07274598,3.940000057220459,3.9000000953674316,120,11
ObjectId("5d27e6bd7def61c7738aec31"),1562896060379,14.65908218,121.07274598,3.940000057220459,3.9000000953674316,120,11
ObjectId("5d27e6bd7def61c7738aec33"),1562896060394,14.65908218,121.07274598,3.940000057220459,3.9000000953674316,120,11
ObjectId("5d27e6be7def61c7738aec35"),1562896061372,14.65912372,121.07275264,4.130000114440918,4.900000095367432,121,11
ObjectId("5d27e6be7def61c7738aec37"),1562896061347,14.65912372,121.07275264,4.130000114440918,4.900000095367432,121,11
ObjectId("5d27e6be7def61c7738aec39"),1562896061418,14.65912372,121.07275264,4.130000114440918,4.900000095367432,121,11
ObjectId("5d27e6be7def61c7738aec3b"),1562896061459,14.65912372,121.07275264,4.130000114440918,4.900000095367432,121,11
ObjectId("5d27e6c07def61c7738aec3d"),1562896063127,14.65916297,121.07274038,4.400000095367432,355.20001220703125,121,11
ObjectId("5d27e6c07def61c7738aec3f"),1562896063160,14.65916297,121.07274038,4.400000095367432,355.20001220703125,121,11
ObjectId("5d27e6c07def61c7738aec41"),1562896063141,14.65916297,121.07274038,4.400000095367432,355.20001220703125,121,11
ObjectId("5d27e6c07def61c7738aec43"),1562896063181,14.65916297,121.07274038,4.400000095367432,355.20001220703125,121,11
ObjectId("5d27e6c07def61c7738aec45"),1562896063714,14.65919557,121.07274556,4.320000171661377,354.20001220703125,120,11
ObjectId("5d27e6c07def61c7738aec47"),1562896063738,14.65919557,121.07274556,4.320000171661377,354.20001220703125,120,11
ObjectId("5d27e6c07def61c7738aec49"),1562896063753,14.65919557,121.07274556,4.320000171661377,354.20001220703125,120,11
ObjectId("5d27e6c07def61c7738aec4b"),1562896063769,14.65919557,121.07274556,4.320000171661377,354.20001220703125,120,11
ObjectId("5d27e6c17def61c7738aec4d"),1562896064341,14.65925029,121.0727345,4.889999866485596,352.5,120,11
ObjectId("5d27e6c17def61c7738aec4f"),1562896064359,14.65925029,121.0727345,4.889999866485596,352.5,120,11
ObjectId("5d27e6c17def61c7738aec51"),1562896064411,14.65925029,121.0727345,4.889999866485596,352.5,120,11
ObjectId("5d27e6c17def61c7738aec53"),1562896064458,14.65925029,121.0727345,4.889999866485596,352.5,120,11
ObjectId("5d27e6c27def61c7738aec55"),1562896065372,14.65929857,121.07270346,5.309999942779541,344,119,11
ObjectId("5d27e6c27def61c7738aec57"),1562896065395,14.65929857,121.07270346,5.309999942779541,344,119,11
ObjectId("5d27e6c27def61c7738aec59"),1562896065476,14.65929857,121.07270346,5.309999942779541,344,119,11
ObjectId("5d27e6c27def61c7738aec5b"),1562896065521,14.65929857,121.07270346,5.309999942779541,344,119,11
ObjectId("5d27e6c27def61c7738aec5d"),1562896065645,14.65929857,121.07270346,5.309999942779541,344,119,11
ObjectId("5d27e6c27def61c7738aec5f"),1562896065689,14.65929857,121.07270346,5.309999942779541,344,119,11
ObjectId("5d27e6c27def61c7738aec61"),1562896065712,14.65929857,121.07270346,5.309999942779541,344,119,11
ObjectId("5d27e6c27def61c7738aec63"),1562896065731,14.65929857,121.07270346,5.309999942779541,344,119,11
ObjectId("5d27e6c27def61c7738aec65"),1562896066183,14.65929857,121.07270346,5.309999942779541,344,119,11
ObjectId("5d27e6c37def61c7738aec67"),1562896066396,14.65932229,121.07271015,4.96999979019165,334.20001220703125,118,10
ObjectId("5d27e6c37def61c7738aec69"),1562896066421,14.65932229,121.07271015,4.96999979019165,334.20001220703125,118,10
ObjectId("5d27e6c37def61c7738aec6b"),1562896066446,14.65932229,121.07271015,4.96999979019165,334.20001220703125,118,10
ObjectId("5d27e6c47def61c7738aec6d"),1562896067343,14.65937605,121.07267291,4.909999847412109,324.29998779296875,118,10
ObjectId("5d27e6c47def61c7738aec6f"),1562896067368,14.65937605,121.07267291,4.909999847412109,324.29998779296875,118,10
ObjectId("5d27e6c47def61c7738aec71"),1562896067421,14.65937605,121.07267291,4.909999847412109,324.29998779296875,118,10
ObjectId("5d27e6c47def61c7738aec73"),1562896067473,14.65937605,121.07267291,4.909999847412109,324.29998779296875,118,10
ObjectId("5d27e6c57def61c7738aec75"),1562896068370,14.65940554,121.07264153,4.849999904632568,319.1000061035156,117,9
ObjectId("5d27e6c57def61c7738aec77"),1562896068400,14.65940554,121.07264153,4.849999904632568,319.1000061035156,117,9
ObjectId("5d27e6c57def61c7738aec79"),1562896068415,14.65940554,121.07264153,4.849999904632568,319.1000061035156,117,9
ObjectId("5d27e6c57def61c7738aec7b"),1562896068432,14.65940554,121.07264153,4.849999904632568,319.1000061035156,117,9
ObjectId("5d27e6c67def61c7738aec7d"),1562896069345,14.65942986,121.07258579,5.869999885559082,300.20001220703125,118,9
ObjectId("5d27e6c67def61c7738aec7f"),1562896069368,14.65942986,121.07258579,5.869999885559082,300.20001220703125,118,9
ObjectId("5d27e6c67def61c7738aec81"),1562896069388,14.65942986,121.07258579,5.869999885559082,300.20001220703125,118,9
ObjectId("5d27e6c67def61c7738aec83"),1562896069403,14.65942986,121.07258579,5.869999885559082,300.20001220703125,118,9
ObjectId("5d27e6c77def61c7738aec85"),1562896070345,14.65944181,121.07251411,6.900000095367432,291,118,9
ObjectId("5d27e6c77def61c7738aec87"),1562896070366,14.65944181,121.07251411,6.900000095367432,291,118,9
ObjectId("5d27e6c77def61c7738aec89"),1562896070383,14.65944181,121.07251411,6.900000095367432,291,118,9
ObjectId("5d27e6c77def61c7738aec8b"),1562896070403,14.65944181,121.07251411,6.900000095367432,291,118,9
ObjectId("5d27e6c87def61c7738aec8d"),1562896071346,14.65945518,121.072443,7.739999771118164,282.5,120,9
ObjectId("5d27e6c87def61c7738aec8f"),1562896071371,14.65945518,121.072443,7.739999771118164,282.5,120,9
ObjectId("5d27e6c87def61c7738aec91"),1562896071433,14.65945518,121.072443,7.739999771118164,282.5,120,9
ObjectId("5d27e6c87def61c7738aec93"),1562896071483,14.65945518,121.072443,7.739999771118164,282.5,120,9
ObjectId("5d27e6c97def61c7738aec95"),1562896072373,14.65946903,121.07236926,7.71999979019165,281.70001220703125,120,9
ObjectId("5d27e6c97def61c7738aec97"),1562896072395,14.65946903,121.07236926,7.71999979019165,281.70001220703125,120,9
ObjectId("5d27e6c97def61c7738aec99"),1562896072413,14.65946903,121.07236926,7.71999979019165,281.70001220703125,120,9
ObjectId("5d27e6c97def61c7738aec9b"),1562896072432,14.65946903,121.07236926,7.71999979019165,281.70001220703125,120,9
ObjectId("5d27e6ca7def61c7738aec9d"),1562896073344,14.65946891,121.07229805,7.309999942779541,274.70001220703125,120,9
ObjectId("5d27e6ca7def61c7738aec9f"),1562896073369,14.65946891,121.07229805,7.309999942779541,274.70001220703125,120,9
ObjectId("5d27e6ca7def61c7738aeca1"),1562896073387,14.65946891,121.07229805,7.309999942779541,274.70001220703125,120,9
ObjectId("5d27e6ca7def61c7738aeca3"),1562896073407,14.65946891,121.07229805,7.309999942779541,274.70001220703125,120,9
ObjectId("5d27e6cb7def61c7738aeca5"),1562896074368,14.6594656,121.07221815,7.119999885559082,272,119,9
ObjectId("5d27e6cb7def61c7738aeca7"),1562896074393,14.6594656,121.07221815,7.119999885559082,272,119,9
ObjectId("5d27e6cb7def61c7738aeca9"),1562896074408,14.6594656,121.07221815,7.119999885559082,272,119,9
ObjectId("5d27e6cb7def61c7738aecab"),1562896074425,14.6594656,121.07221815,7.119999885559082,272,119,9
ObjectId("5d27e6cc7def61c7738aecad"),1562896075340,14.65946678,121.07214341,7.269999980926514,271.3999938964844,120,9
ObjectId("5d27e6cc7def61c7738aecaf"),1562896075366,14.65946678,121.07214341,7.269999980926514,271.3999938964844,120,9
ObjectId("5d27e6cc7def61c7738aecb1"),1562896075385,14.65946678,121.07214341,7.269999980926514,271.3999938964844,120,9
ObjectId("5d27e6cc7def61c7738aecb3"),1562896075403,14.65946678,121.07214341,7.269999980926514,271.3999938964844,120,9
ObjectId("5d27e6ce7def61c7738aecb5"),1562896077104,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
ObjectId("5d27e6ce7def61c7738aecb7"),1562896077121,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
ObjectId("5d27e6ce7def61c7738aecb9"),1562896077138,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
ObjectId("5d27e6ce7def61c7738aecbb"),1562896077157,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
ObjectId("5d27e6ce7def61c7738aecbd"),1562896077172,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
ObjectId("5d27e6cf7def61c7738aecbf"),1562896078325,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
ObjectId("5d27e6cf7def61c7738aecc1"),1562896078343,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
ObjectId("5d27e6cf7def61c7738aecc3"),1562896078376,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
ObjectId("5d27e6cf7def61c7738aecc5"),1562896078396,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
ObjectId("5d27e6cf7def61c7738aecc7"),1562896078419,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
ObjectId("5d27e6cf7def61c7738aecc9"),1562896078983,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
ObjectId("5d27e6cf7def61c7738aeccb"),1562896079000,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
ObjectId("5d27e6cf7def61c7738aeccd"),1562896079016,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
ObjectId("5d27e6cf7def61c7738aeccf"),1562896079035,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
ObjectId("5d27e6cf7def61c7738aecd1"),1562896079058,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
ObjectId("5d27e6d07def61c7738aecd3"),1562896079433,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
ObjectId("5d27e6d07def61c7738aecd5"),1562896079449,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
ObjectId("5d27e6d07def61c7738aecd7"),1562896079465,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
ObjectId("5d27e6d07def61c7738aecd9"),1562896079485,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
ObjectId("5d27e6d07def61c7738aecdb"),1562896079500,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
ObjectId("5d27e6d17def61c7738aecdd"),1562896080345,14.65948431,121.07186706,4.889999866485596,270.5,116,10
ObjectId("5d27e6d17def61c7738aecdf"),1562896080370,14.65948431,121.07186706,4.889999866485596,270.5,116,10
ObjectId("5d27e6d17def61c7738aece1"),1562896080386,14.65948431,121.07186706,4.889999866485596,270.5,116,10
ObjectId("5d27e6d17def61c7738aece3"),1562896080402,14.65948431,121.07186706,4.889999866485596,270.5,116,10
ObjectId("5d27e6d17def61c7738aece5"),1562896080419,14.65948431,121.07186706,4.889999866485596,270.5,116,10
ObjectId("5d27e6d27def61c7738aece7"),1562896081375,14.65947613,121.07182358,4.46999979019165,267,117,9
ObjectId("5d27e6d27def61c7738aece9"),1562896081402,14.65947613,121.07182358,4.46999979019165,267,117,9
ObjectId("5d27e6d27def61c7738aeceb"),1562896081421,14.65947613,121.07182358,4.46999979019165,267,117,9
ObjectId("5d27e6d27def61c7738aeced"),1562896081441,14.65947613,121.07182358,4.46999979019165,267,117,9
ObjectId("5d27e6d27def61c7738aecef"),1562896081461,14.65947613,121.07182358,4.46999979019165,267,117,9
ObjectId("5d27e6d37def61c7738aecf1"),1562896082345,14.65946725,121.07177964,4.550000190734863,265.5,118,10
ObjectId("5d27e6d37def61c7738aecf3"),1562896082374,14.65946725,121.07177964,4.550000190734863,265.5,118,10
ObjectId("5d27e6d37def61c7738aecf5"),1562896082392,14.65946725,121.07177964,4.550000190734863,265.5,118,10
ObjectId("5d27e6d37def61c7738aecf7"),1562896082409,14.65946725,121.07177964,4.550000190734863,265.5,118,10
ObjectId("5d27e6d37def61c7738aecf9"),1562896082424,14.65946725,121.07177964,4.550000190734863,265.5,118,10
ObjectId("5d27e6d47def61c7738aecfb"),1562896083349,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
ObjectId("5d27e6d47def61c7738aecfd"),1562896083378,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
ObjectId("5d27e6d47def61c7738aecff"),1562896083394,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
ObjectId("5d27e6d47def61c7738aed01"),1562896083414,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
ObjectId("5d27e6d47def61c7738aed03"),1562896083434,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
ObjectId("5d27e6d57def61c7738aed05"),1562896084349,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d57def61c7738aed07"),1562896084374,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d57def61c7738aed09"),1562896084393,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d57def61c7738aed0b"),1562896084410,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d57def61c7738aed0d"),1562896084426,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d67def61c7738aed0f"),1562896085353,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d67def61c7738aed11"),1562896085383,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d67def61c7738aed13"),1562896085404,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d67def61c7738aed15"),1562896085421,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d67def61c7738aed17"),1562896085437,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
ObjectId("5d27e6d67def61c7738aed19"),1562896085546,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
ObjectId("5d27e6d67def61c7738aed1b"),1562896085564,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
ObjectId("5d27e6d67def61c7738aed1d"),1562896085585,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
ObjectId("5d27e6d67def61c7738aed1f"),1562896085605,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
ObjectId("5d27e6d67def61c7738aed21"),1562896085623,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
ObjectId("5d27e6d67def61c7738aed23"),1562896085894,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
