_id,time,latitude,longitude,accuracy
ObjectId("5d255a7c8e1804c8891f7e99"),1562729083697,14.6572427,121.0723819,67.26799774169922
ObjectId("5d255a7d8e1804c8891f7e9b"),1562729085220,14.658345,121.0745573,678
ObjectId("5d255a7d8e1804c8891f7e9d"),1562729084689,14.6584743,121.0727148,59.32699966430664
ObjectId("5d255a7e8e1804c8891f7e9f"),1562729086233,14.658345,121.0745573,678
ObjectId("5d255a7f8e1804c8891f7ea1"),1562729085845,14.6584743,121.0727148,59.32699966430664
ObjectId("5d255a7f8e1804c8891f7ea3"),1562729087236,14.658345,121.0745573,678
ObjectId("5d255a808e1804c8891f7ea5"),1562729086792,14.6584743,121.0727148,59.32699966430664
ObjectId("5d255a808e1804c8891f7ea7"),1562729088243,14.658345,121.0745573,678
ObjectId("5d255a808e1804c8891f7ea9"),1562729087718,14.6588695,121.0728217,91.53700256347656
ObjectId("5d255a818e1804c8891f7eab"),1562729089242,14.658345,121.0745573,678
ObjectId("5d255a818e1804c8891f7ead"),1562729088762,14.6588695,121.0728217,91.53700256347656
ObjectId("5d255a828e1804c8891f7eaf"),1562729090240,14.6590928,121.0741757,678
ObjectId("5d255a828e1804c8891f7eb1"),1562729089754,14.6588695,121.0728217,91.53700256347656
ObjectId("5d255a838e1804c8891f7eb3"),1562729091246,14.6598154,121.0743044,678
ObjectId("5d255a838e1804c8891f7eb5"),1562729090723,14.6591359,121.0730154,32.2130012512207
ObjectId("5d255a848e1804c8891f7eb7"),1562729092250,14.6605884,121.0734124,678
ObjectId("5d255a858e1804c8891f7eb9"),1562729091794,14.6591359,121.0730154,32.2130012512207
ObjectId("5d255a858e1804c8891f7ebb"),1562729093247,14.6605249,121.0739379,678
ObjectId("5d255a858e1804c8891f7ebd"),1562729092773,14.6592915,121.0729689,39.382999420166016
ObjectId("5d255a868e1804c8891f7ebf"),1562729094245,14.6604614,121.0744633,678
ObjectId("5d255a878e1804c8891f7ec1"),1562729093743,14.6592915,121.0729689,39.382999420166016
ObjectId("5d255a878e1804c8891f7ec3"),1562729095249,14.6603979,121.0749888,678
ObjectId("5d255a878e1804c8891f7ec5"),1562729094784,14.6591301,121.0731181,32.72600173950195
ObjectId("5d255a888e1804c8891f7ec7"),1562729096252,14.6603979,121.0749888,678
ObjectId("5d255a888e1804c8891f7ec9"),1562729095762,14.6591301,121.0731181,32.72600173950195
ObjectId("5d255a898e1804c8891f7ecb"),1562729097261,14.6603979,121.0749888,678
ObjectId("5d255a898e1804c8891f7ecd"),1562729096763,14.6592733,121.0730095,44.347999572753906
ObjectId("5d255a8a8e1804c8891f7ecf"),1562729098261,14.6603979,121.0749888,678
ObjectId("5d255a8a8e1804c8891f7ed1"),1562729097774,14.6592733,121.0730095,44.347999572753906
ObjectId("5d255a8b8e1804c8891f7ed3"),1562729099263,14.6603979,121.0749888,678
ObjectId("5d255a8c8e1804c8891f7ed5"),1562729098847,14.6594565,121.0730126,32.145999908447266
ObjectId("5d255a8c8e1804c8891f7ed7"),1562729100261,14.6603979,121.0749888,678
ObjectId("5d255a8c8e1804c8891f7ed9"),1562729099829,14.6594565,121.0730126,32.145999908447266
ObjectId("5d255a8d8e1804c8891f7edb"),1562729101263,14.6603979,121.0749888,678
ObjectId("5d255a8d8e1804c8891f7edd"),1562729100762,14.659454,121.0730382,32.939998626708984
ObjectId("5d255a8e8e1804c8891f7edf"),1562729102264,14.6603979,121.0749888,678
ObjectId("5d255a8e8e1804c8891f7ee1"),1562729101757,14.659454,121.0730382,32.939998626708984
ObjectId("5d255a8f8e1804c8891f7ee3"),1562729103271,14.6603979,121.0749888,678
ObjectId("5d255a8f8e1804c8891f7ee5"),1562729102807,14.6594,121.0729716,28.209999084472656
ObjectId("5d255a908e1804c8891f7ee7"),1562729104270,14.6604363,121.0749736,678
ObjectId("5d255a908e1804c8891f7ee9"),1562729103760,14.6594,121.0729716,28.209999084472656
ObjectId("5d255a918e1804c8891f7eeb"),1562729105281,14.6603979,121.0749888,678
ObjectId("5d255a918e1804c8891f7eed"),1562729104766,14.6593262,121.0731395,32.882999420166016
ObjectId("5d255a928e1804c8891f7eef"),1562729106295,14.6603979,121.0749888,678
ObjectId("5d255a928e1804c8891f7ef1"),1562729105778,14.6593262,121.0731395,32.882999420166016
ObjectId("5d255a938e1804c8891f7ef3"),1562729107287,14.6603979,121.0749888,678
ObjectId("5d255a948e1804c8891f7ef5"),1562729106878,14.6593085,121.0729913,34.77399826049805
ObjectId("5d255a948e1804c8891f7ef7"),1562729108287,14.6603979,121.0749888,678
ObjectId("5d255a948e1804c8891f7ef9"),1562729107797,14.6593085,121.0729913,34.77399826049805
ObjectId("5d255a958e1804c8891f7efb"),1562729109302,14.6603979,121.0749888,678
ObjectId("5d255a958e1804c8891f7efd"),1562729108789,14.6593245,121.0729977,37.55400085449219
ObjectId("5d255a968e1804c8891f7eff"),1562729110309,14.6603979,121.0749888,678
ObjectId("5d255a998e1804c8891f7f01"),1562729111319,14.6603979,121.0749888,678
ObjectId("5d255a998e1804c8891f7f03"),1562729109793,14.6593245,121.0729977,37.55400085449219
ObjectId("5d255a998e1804c8891f7f05"),1562729112319,14.6603979,121.0749888,678
ObjectId("5d255a9a8e1804c8891f7f07"),1562729112868,14.6603979,121.0749888,678
ObjectId("5d255a9a8e1804c8891f7f09"),1562729110809,14.6592937,121.0730579,41.2239990234375
ObjectId("5d255a9a8e1804c8891f7f0b"),1562729113880,14.6603999,121.0743088,678
ObjectId("5d255a9a8e1804c8891f7f0d"),1562729111839,14.6592937,121.0730579,41.2239990234375
ObjectId("5d255a9b8e1804c8891f7f0f"),1562729112873,14.6594826,121.072378,47.88100051879883
ObjectId("5d255a9b8e1804c8891f7f11"),1562729114883,14.6603999,121.0743088,678
ObjectId("5d255a9b8e1804c8891f7f13"),1562729113875,14.6594826,121.072378,47.88100051879883
ObjectId("5d255a9c8e1804c8891f7f15"),1562729114865,14.6595443,121.072156,58.90299987792969
ObjectId("5d255a9c8e1804c8891f7f17"),1562729115888,14.6604019,121.0736289,678
ObjectId("5d255a9d8e1804c8891f7f19"),1562729115920,14.6595443,121.072156,58.90299987792969
ObjectId("5d255a9d8e1804c8891f7f1b"),1562729116885,14.6604038,121.0729489,678
ObjectId("5d255a9e8e1804c8891f7f1d"),1562729116913,14.6595631,121.0720883,69.4219970703125
ObjectId("5d255a9e8e1804c8891f7f1f"),1562729117889,14.6604038,121.0729489,678
ObjectId("5d255a9f8e1804c8891f7f21"),1562729117873,14.6595631,121.0720883,69.4219970703125
ObjectId("5d255a9f8e1804c8891f7f23"),1562729118892,14.6604038,121.0729489,678
ObjectId("5d255aa08e1804c8891f7f25"),1562729118926,14.6595721,121.0720559,83.3949966430664
ObjectId("5d255aa08e1804c8891f7f27"),1562729119895,14.6604038,121.0729489,678
ObjectId("5d255aa18e1804c8891f7f29"),1562729119927,14.6595721,121.0720559,83.3949966430664
ObjectId("5d255aa18e1804c8891f7f2b"),1562729120903,14.6603766,121.0724503,678
ObjectId("5d255aa28e1804c8891f7f2d"),1562729120936,14.6595771,121.0720379,99.60199737548828
ObjectId("5d255aa28e1804c8891f7f2f"),1562729121889,14.6603311,121.0716193,1947
ObjectId("5d255aa38e1804c8891f7f31"),1562729121953,14.6595771,121.0720379,99.60199737548828
ObjectId("5d255aa38e1804c8891f7f33"),1562729122915,14.6603311,121.0716193,1947
ObjectId("5d255aa48e1804c8891f7f35"),1562729122935,14.65958,121.0720274,113.22899627685547
ObjectId("5d255aa58e1804c8891f7f37"),1562729123931,14.6603311,121.0716193,1947
ObjectId("5d255aa58e1804c8891f7f39"),1562729123876,14.65958,121.0720274,113.22899627685547
ObjectId("5d255aa58e1804c8891f7f3b"),1562729125379,14.6603311,121.0716193,1947
ObjectId("5d255aa68e1804c8891f7f3d"),1562729124943,14.6593854,121.0727668,47.52299880981445
ObjectId("5d255aa68e1804c8891f7f3f"),1562729126359,14.6605871,121.0719569,1947
ObjectId("5d255aa78e1804c8891f7f41"),1562729125952,14.6593854,121.0727668,47.52299880981445
ObjectId("5d255aa78e1804c8891f7f43"),1562729127363,14.6608432,121.0722944,1947
ObjectId("5d255aa88e1804c8891f7f45"),1562729126891,14.6593716,121.0728393,72.6520004272461
ObjectId("5d255aa88e1804c8891f7f47"),1562729128405,14.6610992,121.072632,1950
ObjectId("5d255aa98e1804c8891f7f49"),1562729127962,14.6593716,121.0728393,72.6520004272461
ObjectId("5d255aa98e1804c8891f7f4b"),1562729129403,14.6609457,121.0725519,1948
ObjectId("5d255aaa8e1804c8891f7f4d"),1562729128964,14.6593579,121.0729107,76.08799743652344
ObjectId("5d255aaa8e1804c8891f7f4f"),1562729130394,14.6607923,121.0724719,1948
ObjectId("5d255aab8e1804c8891f7f51"),1562729129995,14.6593579,121.0729107,76.08799743652344
ObjectId("5d255aab8e1804c8891f7f53"),1562729131399,14.6591492,121.0707848,1259
ObjectId("5d255aac8e1804c8891f7f55"),1562729131004,14.659353,121.0729368,86.02899932861328
ObjectId("5d255aac8e1804c8891f7f57"),1562729132401,14.6576595,121.0691777,1259
ObjectId("5d255aad8e1804c8891f7f59"),1562729132006,14.659353,121.0729368,86.02899932861328
ObjectId("5d255aad8e1804c8891f7f5b"),1562729133409,14.6561699,121.0675707,1259
ObjectId("5d255aae8e1804c8891f7f5d"),1562729133007,14.6593504,121.07295,98.4729995727539
ObjectId("5d255aae8e1804c8891f7f5f"),1562729134409,14.6561699,121.0675707,1259
ObjectId("5d255aaf8e1804c8891f7f61"),1562729134020,14.6593504,121.07295,98.4729995727539
ObjectId("5d255aaf8e1804c8891f7f63"),1562729135412,14.6561699,121.0675707,1259
ObjectId("5d255ab08e1804c8891f7f65"),1562729135007,14.6593489,121.0729578,112.41200256347656
ObjectId("5d255ab08e1804c8891f7f67"),1562729136407,14.6561699,121.0675707,1259
ObjectId("5d255ab18e1804c8891f7f69"),1562729136008,14.6593489,121.0729578,112.41200256347656
ObjectId("5d255ab18e1804c8891f7f6b"),1562729137414,14.6576595,121.0691777,1259
ObjectId("5d255ab28e1804c8891f7f6d"),1562729137027,14.659348,121.0729625,125.26499938964844
ObjectId("5d255ab28e1804c8891f7f6f"),1562729138418,14.6591492,121.0707848,1259
ObjectId("5d255ab38e1804c8891f7f71"),1562729137995,14.659348,121.0729625,125.26499938964844
ObjectId("5d255ab38e1804c8891f7f73"),1562729139421,14.6606388,121.0723918,1948
ObjectId("5d255ab48e1804c8891f7f75"),1562729139056,14.658902,121.0724374,677
ObjectId("5d255ab48e1804c8891f7f77"),1562729140420,14.6606388,121.0723918,1948
ObjectId("5d255ab58e1804c8891f7f79"),1562729139983,14.658902,121.0724374,677
ObjectId("5d255ab58e1804c8891f7f7b"),1562729141443,14.6606388,121.0723918,1948
ObjectId("5d255ab68e1804c8891f7f7d"),1562729141057,14.6596806,121.0713367,63.90700149536133
ObjectId("5d255ab68e1804c8891f7f7f"),1562729142418,14.6601611,121.071376,1159
ObjectId("5d255ab78e1804c8891f7f81"),1562729141986,14.6596806,121.0713367,63.90700149536133
ObjectId("5d255ab78e1804c8891f7f83"),1562729143416,14.6586715,121.0697689,1159
ObjectId("5d255ab88e1804c8891f7f85"),1562729143069,14.6594766,121.0704849,40.525001525878906
ObjectId("5d255ab88e1804c8891f7f87"),1562729144433,14.6581938,121.0687531,1159
ObjectId("5d255ab98e1804c8891f7f89"),1562729144010,14.6594766,121.0704849,40.525001525878906
ObjectId("5d255ab98e1804c8891f7f8b"),1562729145436,14.6578739,121.0692259,677
ObjectId("5d255aba8e1804c8891f7f8d"),1562729145001,14.6594766,121.0704849,40.525001525878906
ObjectId("5d255aba8e1804c8891f7f8f"),1562729146427,14.6587677,121.0701901,677
ObjectId("5d255abb8e1804c8891f7f91"),1562729146007,14.6593672,121.0704278,59.957000732421875
ObjectId("5d255abb8e1804c8891f7f93"),1562729147428,14.6581606,121.0698354,677
ObjectId("5d255abc8e1804c8891f7f95"),1562729146994,14.6593672,121.0704278,59.957000732421875
ObjectId("5d255abc8e1804c8891f7f97"),1562729148426,14.6575534,121.0694807,677
ObjectId("5d255abd8e1804c8891f7f99"),1562729148012,14.6593827,121.0703884,32.39899826049805
ObjectId("5d255abd8e1804c8891f7f9b"),1562729149436,14.6566596,121.0685165,677
ObjectId("5d255abe8e1804c8891f7f9d"),1562729149006,14.6593827,121.0703884,32.39899826049805
ObjectId("5d255abe8e1804c8891f7f9f"),1562729150436,14.6566596,121.0685165,677
ObjectId("5d255abf8e1804c8891f7fa1"),1562729150043,14.6594498,121.0702712,35.19599914550781
ObjectId("5d255abf8e1804c8891f7fa3"),1562729151433,14.6572668,121.0688712,677
ObjectId("5d255ac08e1804c8891f7fa5"),1562729151062,14.6594498,121.0702712,35.19599914550781
ObjectId("5d255ac08e1804c8891f7fa7"),1562729152447,14.6575116,121.0693441,677
ObjectId("5d255ac18e1804c8891f7fa9"),1562729152010,14.6593561,121.0703182,30.79400062561035
ObjectId("5d255ac18e1804c8891f7fab"),1562729153440,14.6584811,121.0695806,677
ObjectId("5d255ac28e1804c8891f7fad"),1562729153100,14.6593561,121.0703182,30.79400062561035
ObjectId("5d255ac28e1804c8891f7faf"),1562729154441,14.6584811,121.0695806,677
ObjectId("5d255ac38e1804c8891f7fb1"),1562729154154,14.6594442,121.0702772,31.98900032043457
ObjectId("5d255ac38e1804c8891f7fb3"),1562729155445,14.6584811,121.0695806,677
ObjectId("5d255ac48e1804c8891f7fb5"),1562729155076,14.6594442,121.0702772,31.98900032043457
ObjectId("5d255ac48e1804c8891f7fb7"),1562729156451,14.6584811,121.0695806,677
ObjectId("5d255ac58e1804c8891f7fb9"),1562729156078,14.6593689,121.070286,26.586999893188477
ObjectId("5d255ac58e1804c8891f7fbb"),1562729157449,14.6584811,121.0695806,677
ObjectId("5d255ac68e1804c8891f7fbd"),1562729157094,14.6593689,121.070286,26.586999893188477
ObjectId("5d255ac68e1804c8891f7fbf"),1562729158451,14.6584811,121.0695806,677
ObjectId("5d255ac78e1804c8891f7fc1"),1562729158104,14.6593689,121.070286,26.586999893188477
ObjectId("5d255ac78e1804c8891f7fc3"),1562729159457,14.6584811,121.0695806,677
ObjectId("5d255ac88e1804c8891f7fc5"),1562729159304,14.6593744,121.070271,28.124000549316406
ObjectId("5d255ac88e1804c8891f7fc7"),1562729160455,14.6581188,121.0696988,677
ObjectId("5d255ac98e1804c8891f7fc9"),1562729160236,14.6593744,121.070271,28.124000549316406
ObjectId("5d255ac98e1804c8891f7fcb"),1562729161292,14.6584811,121.0695806,677
ObjectId("5d255aca8e1804c8891f7fcd"),1562729159948,14.6593744,121.070271,28.124000549316406
ObjectId("5d255acb8e1804c8891f7fcf"),1562729162310,14.6584809,121.0690874,677
ObjectId("5d255acb8e1804c8891f7fd1"),1562729160907,14.6593808,121.0702676,31.21299934387207
ObjectId("5d255acb8e1804c8891f7fd3"),1562729163313,14.6584807,121.0685943,677
ObjectId("5d255acc8e1804c8891f7fd5"),1562729161920,14.6593808,121.0702676,31.21299934387207
ObjectId("5d255acc8e1804c8891f7fd7"),1562729164321,14.6584804,121.0681011,677
ObjectId("5d255acd8e1804c8891f7fd9"),1562729162825,14.6593762,121.0702803,26.81100082397461
ObjectId("5d255ace8e1804c8891f7fdb"),1562729165318,14.6584804,121.0681011,677
ObjectId("5d255ace8e1804c8891f7fdd"),1562729163843,14.6593752,121.0702709,27.50200080871582
ObjectId("5d255ace8e1804c8891f7fdf"),1562729166314,14.6584804,121.0681011,677
ObjectId("5d255acf8e1804c8891f7fe1"),1562729164879,14.6593752,121.0702709,27.50200080871582
ObjectId("5d255acf8e1804c8891f7fe3"),1562729167324,14.6584804,121.0681011,677
ObjectId("5d255ad08e1804c8891f7fe5"),1562729165805,14.6593759,121.0702783,26.261999130249023
ObjectId("5d255ad08e1804c8891f7fe7"),1562729168307,14.6584804,121.0681011,677
ObjectId("5d255ad18e1804c8891f7fe9"),1562729166884,14.6593759,121.0702783,26.261999130249023
ObjectId("5d255ad18e1804c8891f7feb"),1562729169339,14.6584804,121.0681011,677
ObjectId("5d255ad38e1804c8891f7fed"),1562729170346,14.6584804,121.0681011,677
ObjectId("5d255ad38e1804c8891f7fef"),1562729167914,14.6593884,121.0702926,26.625999450683594
ObjectId("5d255ad38e1804c8891f7ff1"),1562729168907,14.6593884,121.0702926,26.625999450683594
ObjectId("5d255ad38e1804c8891f7ff3"),1562729170656,14.6584804,121.0681011,677
ObjectId("5d255ad48e1804c8891f7ff5"),1562729169912,14.6593779,121.0702791,27.974000930786133
ObjectId("5d255ad48e1804c8891f7ff7"),1562729171619,14.6584555,121.0681567,677
ObjectId("5d255ad58e1804c8891f7ff9"),1562729170924,14.6593779,121.0702791,27.974000930786133
ObjectId("5d255ad58e1804c8891f7ffb"),1562729172625,14.6584305,121.0682123,677
ObjectId("5d255ad68e1804c8891f7ffd"),1562729171940,14.6593761,121.0702859,27.184999465942383
ObjectId("5d255ad68e1804c8891f7fff"),1562729173630,14.6584055,121.0682679,677
ObjectId("5d255ad78e1804c8891f8001"),1562729172937,14.6593761,121.0702859,27.184999465942383
ObjectId("5d255ad78e1804c8891f8003"),1562729174635,14.6584307,121.0687055,677
ObjectId("5d255ad88e1804c8891f8005"),1562729173961,14.659363,121.070281,26.570999145507812
ObjectId("5d255ad88e1804c8891f8007"),1562729175634,14.6584559,121.0691431,677
ObjectId("5d255ad98e1804c8891f8009"),1562729174950,14.659363,121.070281,26.570999145507812
ObjectId("5d255ad98e1804c8891f800b"),1562729176635,14.6581188,121.0696988,677
ObjectId("5d255ada8e1804c8891f800d"),1562729175959,14.6593743,121.070285,26.44700050354004
ObjectId("5d255ada8e1804c8891f800f"),1562729177640,14.6584811,121.0695806,677
ObjectId("5d255adb8e1804c8891f8011"),1562729176968,14.6593743,121.070285,26.44700050354004
ObjectId("5d255adb8e1804c8891f8013"),1562729178634,14.6581188,121.0696988,677
ObjectId("5d255adc8e1804c8891f8015"),1562729177958,14.6593854,121.0702863,28.44099998474121
ObjectId("5d255adc8e1804c8891f8017"),1562729179648,14.6584811,121.0695806,677
ObjectId("5d255add8e1804c8891f8019"),1562729178951,14.6593854,121.0702863,28.44099998474121
ObjectId("5d255add8e1804c8891f801b"),1562729180644,14.6581188,121.0696988,677
ObjectId("5d255ade8e1804c8891f801d"),1562729179967,14.6593833,121.0702642,30.775999069213867
ObjectId("5d255ade8e1804c8891f801f"),1562729181647,14.6584811,121.0695806,677
ObjectId("5d255adf8e1804c8891f8021"),1562729180962,14.6593833,121.0702642,30.775999069213867
ObjectId("5d255adf8e1804c8891f8023"),1562729182651,14.6584811,121.0695806,677
ObjectId("5d255ae08e1804c8891f8025"),1562729181915,14.6593778,121.0702726,29.094999313354492
ObjectId("5d255ae08e1804c8891f8027"),1562729183648,14.6584811,121.0695806,677
ObjectId("5d255ae18e1804c8891f8029"),1562729183012,14.6593778,121.0702726,29.094999313354492
ObjectId("5d255ae18e1804c8891f802b"),1562729184655,14.6584811,121.0695806,677
ObjectId("5d255ae28e1804c8891f802d"),1562729184003,14.6593635,121.0702866,26.131000518798828
ObjectId("5d255ae28e1804c8891f802f"),1562729185654,14.6584811,121.0695806,677
ObjectId("5d255ae38e1804c8891f8031"),1562729185004,14.6593635,121.0702866,26.131000518798828
ObjectId("5d255ae38e1804c8891f8033"),1562729186650,14.6584811,121.0695806,677
ObjectId("5d255ae48e1804c8891f8035"),1562729185994,14.6593753,121.0702746,27.839000701904297
ObjectId("5d255ae48e1804c8891f8037"),1562729187658,14.6584811,121.0695806,677
ObjectId("5d255ae58e1804c8891f8039"),1562729187027,14.6593753,121.0702746,27.839000701904297
ObjectId("5d255ae58e1804c8891f803b"),1562729188663,14.6584811,121.0695806,677
ObjectId("5d255ae68e1804c8891f803d"),1562729188017,14.6593757,121.0702809,26.312999725341797
ObjectId("5d255ae68e1804c8891f803f"),1562729189662,14.6584811,121.0695806,677
ObjectId("5d255ae78e1804c8891f8041"),1562729188947,14.6593757,121.0702809,26.312999725341797
ObjectId("5d255ae78e1804c8891f8043"),1562729190744,14.6584811,121.0695806,677
ObjectId("5d255ae88e1804c8891f8045"),1562729189981,14.6593937,121.0702574,31.33799934387207
ObjectId("5d255ae88e1804c8891f8047"),1562729191750,14.6584809,121.0690874,677
ObjectId("5d255ae98e1804c8891f8049"),1562729191024,14.6593937,121.0702574,31.33799934387207
ObjectId("5d255aea8e1804c8891f804b"),1562729192750,14.6584807,121.0685943,677
ObjectId("5d255aeb8e1804c8891f804d"),1562729192007,14.6593965,121.070237,34.691001892089844
ObjectId("5d255aeb8e1804c8891f804f"),1562729193766,14.6584804,121.0681011,677
ObjectId("5d255aec8e1804c8891f8051"),1562729193021,14.6593965,121.070237,34.691001892089844
ObjectId("5d255aec8e1804c8891f8053"),1562729194754,14.6584804,121.0681011,677
ObjectId("5d255aed8e1804c8891f8055"),1562729195522,14.6593889,121.070228,31.582000732421875
ObjectId("5d255aed8e1804c8891f8057"),1562729195753,14.6584804,121.0681011,677
ObjectId("5d255aed8e1804c8891f8059"),1562729196592,14.6593889,121.070228,31.582000732421875
ObjectId("5d255aee8e1804c8891f805b"),1562729196755,14.6584804,121.0681011,677
ObjectId("5d255aee8e1804c8891f805d"),1562729197560,14.6593889,121.070228,31.582000732421875
ObjectId("5d255aef8e1804c8891f805f"),1562729197787,14.6584804,121.0681011,677
ObjectId("5d255af28e1804c8891f8061"),1562729199609,14.6593782,121.070202,36.20600128173828
ObjectId("5d255af28e1804c8891f8063"),1562729198780,14.6584804,121.0681011,677
ObjectId("5d255af28e1804c8891f8065"),1562729198611,14.6593782,121.070202,36.20600128173828
ObjectId("5d255af28e1804c8891f8067"),1562729201522,14.6581184,121.0687124,677
ObjectId("5d255af28e1804c8891f8069"),1562729200531,14.6581184,121.0687124,677
ObjectId("5d255af28e1804c8891f806b"),1562729200592,14.6593822,121.07006,26.815000534057617
ObjectId("5d255af28e1804c8891f806d"),1562729201604,14.6593822,121.07006,26.815000534057617
ObjectId("5d255af28e1804c8891f806f"),1562729202530,14.6584305,121.0682123,677
ObjectId("5d255af38e1804c8891f8071"),1562729202606,14.6593406,121.0699768,26.572999954223633
ObjectId("5d255af38e1804c8891f8073"),1562729203529,14.6580684,121.0688237,677
ObjectId("5d255af48e1804c8891f8075"),1562729203611,14.6593406,121.0699768,26.572999954223633
ObjectId("5d255af48e1804c8891f8077"),1562729204536,14.6584055,121.0682679,677
ObjectId("5d255af58e1804c8891f8079"),1562729204624,14.6593637,121.0699458,24.940000534057617
ObjectId("5d255af58e1804c8891f807b"),1562729205541,14.6584055,121.0682679,677
ObjectId("5d255af68e1804c8891f807d"),1562729205625,14.6593637,121.0699458,24.940000534057617
ObjectId("5d255af68e1804c8891f807f"),1562729206543,14.6584055,121.0682679,677
ObjectId("5d255af78e1804c8891f8081"),1562729206541,14.6594054,121.0699053,30.340999603271484
ObjectId("5d255af78e1804c8891f8083"),1562729207547,14.6584055,121.0682679,677
ObjectId("5d255af88e1804c8891f8085"),1562729207645,14.6594054,121.0699053,30.340999603271484
ObjectId("5d255af88e1804c8891f8087"),1562729208532,14.6578967,121.0682084,677
ObjectId("5d255af98e1804c8891f8089"),1562729208643,14.6594054,121.0699053,30.340999603271484
ObjectId("5d255af98e1804c8891f808b"),1562729209552,14.6573878,121.0681489,677
ObjectId("5d255afa8e1804c8891f808d"),1562729209555,14.6592366,121.0698795,34.94200134277344
ObjectId("5d255afa8e1804c8891f808f"),1562729210575,14.656879,121.0680893,677
ObjectId("5d255afb8e1804c8891f8091"),1562729210636,14.6592366,121.0698795,34.94200134277344
ObjectId("5d255afb8e1804c8891f8093"),1562729211616,14.656879,121.0680893,677
ObjectId("5d255afc8e1804c8891f8095"),1562729211650,14.6592638,121.0698741,62.16999816894531
ObjectId("5d255afd8e1804c8891f8097"),1562729212620,14.656879,121.0680893,677
ObjectId("5d255afd8e1804c8891f8099"),1562729212647,14.6592638,121.0698741,62.16999816894531
ObjectId("5d255afd8e1804c8891f809b"),1562729213568,14.656879,121.0680893,677
ObjectId("5d255afe8e1804c8891f809d"),1562729213669,14.6594527,121.069288,48.220001220703125
ObjectId("5d255afe8e1804c8891f809f"),1562729214623,14.656879,121.0680893,677
ObjectId("5d255aff8e1804c8891f80a1"),1562729214656,14.6594527,121.069288,48.220001220703125
ObjectId("5d255aff8e1804c8891f80a3"),1562729215555,14.656879,121.0680893,677
ObjectId("5d255b008e1804c8891f80a5"),1562729215663,14.6594233,121.069157,49.50899887084961
ObjectId("5d255b008e1804c8891f80a7"),1562729216562,14.656879,121.0680893,677
ObjectId("5d255b018e1804c8891f80a9"),1562729216610,14.6594233,121.069157,49.50899887084961
ObjectId("5d255b018e1804c8891f80ab"),1562729217570,14.656879,121.0680893,677
ObjectId("5d255b028e1804c8891f80ad"),1562729217687,14.6594335,121.068866,35.435001373291016
ObjectId("5d255b038e1804c8891f80af"),1562729218732,14.656879,121.0680893,677
ObjectId("5d255b038e1804c8891f80b1"),1562729218671,14.6594335,121.068866,35.435001373291016
ObjectId("5d255b048e1804c8891f80b3"),1562729219680,14.6594018,121.0689044,48.426998138427734
ObjectId("5d255b048e1804c8891f80b5"),1562729220585,14.656879,121.0680893,677
ObjectId("5d255b058e1804c8891f80b7"),1562729220687,14.6594018,121.0689044,48.426998138427734
ObjectId("5d255b058e1804c8891f80b9"),1562729221530,14.656879,121.0680893,677
ObjectId("5d255b068e1804c8891f80bb"),1562729221683,14.6594177,121.0688834,49.43299865722656
ObjectId("5d255b068e1804c8891f80bd"),1562729222510,14.656879,121.0680893,677
ObjectId("5d255b078e1804c8891f80bf"),1562729222683,14.6594177,121.0688834,49.43299865722656
ObjectId("5d255b078e1804c8891f80c1"),1562729223539,14.656879,121.0680893,677
ObjectId("5d255b088e1804c8891f80c3"),1562729223700,14.659434,121.0688582,25.81800079345703
ObjectId("5d255b088e1804c8891f80c5"),1562729224511,14.656879,121.0680893,677
ObjectId("5d255b098e1804c8891f80c7"),1562729223904,14.659434,121.0688582,25.81800079345703
ObjectId("5d255b098e1804c8891f80c9"),1562729225469,14.656879,121.0680893,677
ObjectId("5d255b0a8e1804c8891f80cb"),1562729224909,14.6594363,121.0688278,20.621999740600586
ObjectId("5d255b0a8e1804c8891f80cd"),1562729226544,14.656879,121.0680893,677
ObjectId("5d255b0b8e1804c8891f80cf"),1562729225984,14.6594363,121.0688278,20.621999740600586
ObjectId("5d255b0b8e1804c8891f80d1"),1562729227528,14.656879,121.0680893,677
ObjectId("5d255b0c8e1804c8891f80d3"),1562729227046,14.6594363,121.0688278,20.621999740600586
ObjectId("5d255b0c8e1804c8891f80d5"),1562729228541,14.656879,121.0680893,677
ObjectId("5d255b0d8e1804c8891f80d7"),1562729227973,14.6594353,121.068814,18.697999954223633
ObjectId("5d255b0d8e1804c8891f80d9"),1562729229628,14.656879,121.0680893,677
ObjectId("5d255b0e8e1804c8891f80db"),1562729229058,14.6594353,121.068814,18.697999954223633
ObjectId("5d255b0e8e1804c8891f80dd"),1562729230507,14.656879,121.0680893,677
ObjectId("5d255b0f8e1804c8891f80df"),1562729229972,14.6594353,121.0688135,18.45199966430664
ObjectId("5d255b0f8e1804c8891f80e1"),1562729231484,14.656879,121.0680893,677
ObjectId("5d255b108e1804c8891f80e3"),1562729231793,14.6594353,121.0688135,18.45199966430664
ObjectId("5d255b108e1804c8891f80e5"),1562729232490,14.656879,121.0680893,677
ObjectId("5d255b118e1804c8891f80e7"),1562729232899,14.6594353,121.0688135,18.402999877929688
ObjectId("5d255b118e1804c8891f80e9"),1562729233470,14.6570507,121.0687046,677
ObjectId("5d255b128e1804c8891f80eb"),1562729233887,14.6594353,121.0688135,18.402999877929688
ObjectId("5d255b128e1804c8891f80ed"),1562729234475,14.656879,121.0680893,677
