time,latitude,longitude,speed,heading,altitude,accuracy
1562896035336,14.65777285,121.07272542,2.9200000762939453,1.2000000476837158,116,4
1562896035351,14.65777285,121.07272542,2.9200000762939453,1.2000000476837158,116,4
1562896035363,14.65777285,121.07272542,2.9200000762939453,1.2000000476837158,116,4
1562896036375,14.65780942,121.07272988,3.0799999237060547,2.5999999046325684,114,4
1562896036393,14.65780942,121.07272988,3.0799999237060547,2.5999999046325684,114,4
1562896036405,14.65780942,121.07272988,3.0799999237060547,2.5999999046325684,114,4
1562896037372,14.6578463,121.07273646,3.369999885559082,7.300000190734863,115,3
1562896037400,14.6578463,121.07273646,3.369999885559082,7.300000190734863,115,3
1562896037412,14.6578463,121.07273646,3.369999885559082,7.300000190734863,115,3
1562896038347,14.65788511,121.0727449,3.6600000858306885,8.300000190734863,116,3
1562896038366,14.65788511,121.0727449,3.6600000858306885,8.300000190734863,116,3
1562896038379,14.65788511,121.0727449,3.6600000858306885,8.300000190734863,116,3
1562896039345,14.6579275,121.07274789,4.190000057220459,1.899999976158142,117,4
1562896039361,14.6579275,121.07274789,4.190000057220459,1.899999976158142,117,4
1562896039375,14.6579275,121.07274789,4.190000057220459,1.899999976158142,117,4
1562896040345,14.65797089,121.0727452,4.230000019073486,355.70001220703125,117,4
1562896040368,14.65797089,121.0727452,4.230000019073486,355.70001220703125,117,4
1562896040381,14.65797089,121.0727452,4.230000019073486,355.70001220703125,117,4
1562896041345,14.65801684,121.07274262,4.619999885559082,353.8999938964844,116,4
1562896041364,14.65801684,121.07274262,4.619999885559082,353.8999938964844,116,4
1562896041377,14.65801684,121.07274262,4.619999885559082,353.8999938964844,116,4
1562896042340,14.65806445,121.07274368,4.989999771118164,358.3999938964844,117,5
1562896042362,14.65806445,121.07274368,4.989999771118164,358.3999938964844,117,5
1562896042374,14.65806445,121.07274368,4.989999771118164,358.3999938964844,117,5
1562896043374,14.65813392,121.072751,5.260000228881836,0.20000000298023224,116,5
1562896043404,14.65813392,121.072751,5.260000228881836,0.20000000298023224,116,5
1562896043418,14.65813392,121.072751,5.260000228881836,0.20000000298023224,116,5
1562896044341,14.65820314,121.07273656,6.429999828338623,359.3999938964844,116,4
1562896044362,14.65820314,121.07273656,6.429999828338623,359.3999938964844,116,4
1562896044374,14.65820314,121.07273656,6.429999828338623,359.3999938964844,116,4
1562896045350,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
1562896045375,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
1562896045389,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
1562896045404,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
1562896045417,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
1562896045430,14.65827077,121.07274605,6.889999866485596,355.6000061035156,117,4
1562896046347,14.65833783,121.07274462,6.519999980926514,356.3999938964844,117,3
1562896046374,14.65833783,121.07274462,6.519999980926514,356.3999938964844,117,3
1562896046386,14.65833783,121.07274462,6.519999980926514,356.3999938964844,117,3
1562896047337,14.65840489,121.07274813,6.75,359.1000061035156,117,4
1562896047360,14.65840489,121.07274813,6.75,359.1000061035156,117,4
1562896047374,14.65840489,121.07274813,6.75,359.1000061035156,117,4
1562896048491,14.65846301,121.07273989,6.679999828338623,359.5,117,3
1562896048507,14.65846301,121.07273989,6.679999828338623,359.5,117,3
1562896048524,14.65846301,121.07273989,6.679999828338623,359.5,117,3
1562896049340,14.65852935,121.07273614,6.559999942779541,357.29998779296875,118,3
1562896049360,14.65852935,121.07273614,6.559999942779541,357.29998779296875,118,3
1562896049372,14.65852935,121.07273614,6.559999942779541,357.29998779296875,118,3
1562896050339,14.65858725,121.07272803,5.769999980926514,351.1000061035156,119,3
1562896050368,14.65858725,121.07272803,5.769999980926514,351.1000061035156,119,3
1562896050385,14.65858725,121.07272803,5.769999980926514,351.1000061035156,119,3
1562896051343,14.65865528,121.07273646,6.21999979019165,0.20000000298023224,122,9
1562896051367,14.65865528,121.07273646,6.21999979019165,0.20000000298023224,122,9
1562896051381,14.65865528,121.07273646,6.21999979019165,0.20000000298023224,122,9
1562896052378,14.65873288,121.07273776,7.119999885559082,3.700000047683716,122,10
1562896052397,14.65873288,121.07273776,7.119999885559082,3.700000047683716,122,10
1562896052453,14.65873288,121.07273776,7.119999885559082,3.700000047683716,122,10
1562896053355,14.65880835,121.07274076,6.96999979019165,5.400000095367432,119,9
1562896053378,14.65880835,121.07274076,6.96999979019165,5.400000095367432,119,9
1562896053422,14.65880835,121.07274076,6.96999979019165,5.400000095367432,119,9
1562896054766,14.65884463,121.07273637,5.159999847412109,2.299999952316284,120,9
1562896054781,14.65884463,121.07273637,5.159999847412109,2.299999952316284,120,9
1562896054795,14.65884463,121.07273637,5.159999847412109,2.299999952316284,120,9
1562896055345,14.65888244,121.07272343,5.360000133514404,359.29998779296875,121,10
1562896055361,14.65888244,121.07272343,5.360000133514404,359.29998779296875,121,10
1562896055405,14.65888244,121.07272343,5.360000133514404,359.29998779296875,121,10
1562896057890,14.65895399,121.07272906,3.2799999713897705,5.5,120,10
1562896057907,14.65895399,121.07272906,3.2799999713897705,5.5,120,10
1562896057946,14.65895399,121.07272906,3.2799999713897705,5.5,120,10
1562896057982,14.65895399,121.07272906,3.2799999713897705,5.5,120,10
1562896058375,14.65899888,121.07273416,3.549999952316284,4.900000095367432,121,10
1562896058389,14.65899888,121.07273416,3.549999952316284,4.900000095367432,121,10
1562896058401,14.65899888,121.07273416,3.549999952316284,4.900000095367432,121,10
1562896058414,14.65899888,121.07273416,3.549999952316284,4.900000095367432,121,10
1562896059375,14.65903896,121.07273664,3.759999990463257,5.199999809265137,121,10
1562896059405,14.65903896,121.07273664,3.759999990463257,5.199999809265137,121,10
1562896059455,14.65903896,121.07273664,3.759999990463257,5.199999809265137,121,10
1562896059497,14.65903896,121.07273664,3.759999990463257,5.199999809265137,121,10
1562896060362,14.65908218,121.07274598,3.940000057220459,3.9000000953674316,120,11
1562896060343,14.65908218,121.07274598,3.940000057220459,3.9000000953674316,120,11
1562896060379,14.65908218,121.07274598,3.940000057220459,3.9000000953674316,120,11
1562896060394,14.65908218,121.07274598,3.940000057220459,3.9000000953674316,120,11
1562896061372,14.65912372,121.07275264,4.130000114440918,4.900000095367432,121,11
1562896061347,14.65912372,121.07275264,4.130000114440918,4.900000095367432,121,11
1562896061418,14.65912372,121.07275264,4.130000114440918,4.900000095367432,121,11
1562896061459,14.65912372,121.07275264,4.130000114440918,4.900000095367432,121,11
1562896063127,14.65916297,121.07274038,4.400000095367432,355.20001220703125,121,11
1562896063160,14.65916297,121.07274038,4.400000095367432,355.20001220703125,121,11
1562896063141,14.65916297,121.07274038,4.400000095367432,355.20001220703125,121,11
1562896063181,14.65916297,121.07274038,4.400000095367432,355.20001220703125,121,11
1562896063714,14.65919557,121.07274556,4.320000171661377,354.20001220703125,120,11
1562896063738,14.65919557,121.07274556,4.320000171661377,354.20001220703125,120,11
1562896063753,14.65919557,121.07274556,4.320000171661377,354.20001220703125,120,11
1562896063769,14.65919557,121.07274556,4.320000171661377,354.20001220703125,120,11
1562896064341,14.65925029,121.0727345,4.889999866485596,352.5,120,11
1562896064359,14.65925029,121.0727345,4.889999866485596,352.5,120,11
1562896064411,14.65925029,121.0727345,4.889999866485596,352.5,120,11
1562896064458,14.65925029,121.0727345,4.889999866485596,352.5,120,11
1562896065372,14.65929857,121.07270346,5.309999942779541,344,119,11
1562896065395,14.65929857,121.07270346,5.309999942779541,344,119,11
1562896065476,14.65929857,121.07270346,5.309999942779541,344,119,11
1562896065521,14.65929857,121.07270346,5.309999942779541,344,119,11
1562896065645,14.65929857,121.07270346,5.309999942779541,344,119,11
1562896065689,14.65929857,121.07270346,5.309999942779541,344,119,11
1562896065712,14.65929857,121.07270346,5.309999942779541,344,119,11
1562896065731,14.65929857,121.07270346,5.309999942779541,344,119,11
1562896066183,14.65929857,121.07270346,5.309999942779541,344,119,11
1562896066396,14.65932229,121.07271015,4.96999979019165,334.20001220703125,118,10
1562896066421,14.65932229,121.07271015,4.96999979019165,334.20001220703125,118,10
1562896066446,14.65932229,121.07271015,4.96999979019165,334.20001220703125,118,10
1562896067343,14.65937605,121.07267291,4.909999847412109,324.29998779296875,118,10
1562896067368,14.65937605,121.07267291,4.909999847412109,324.29998779296875,118,10
1562896067421,14.65937605,121.07267291,4.909999847412109,324.29998779296875,118,10
1562896067473,14.65937605,121.07267291,4.909999847412109,324.29998779296875,118,10
1562896068370,14.65940554,121.07264153,4.849999904632568,319.1000061035156,117,9
1562896068400,14.65940554,121.07264153,4.849999904632568,319.1000061035156,117,9
1562896068415,14.65940554,121.07264153,4.849999904632568,319.1000061035156,117,9
1562896068432,14.65940554,121.07264153,4.849999904632568,319.1000061035156,117,9
1562896069345,14.65942986,121.07258579,5.869999885559082,300.20001220703125,118,9
1562896069368,14.65942986,121.07258579,5.869999885559082,300.20001220703125,118,9
1562896069388,14.65942986,121.07258579,5.869999885559082,300.20001220703125,118,9
1562896069403,14.65942986,121.07258579,5.869999885559082,300.20001220703125,118,9
1562896070345,14.65944181,121.07251411,6.900000095367432,291,118,9
1562896070366,14.65944181,121.07251411,6.900000095367432,291,118,9
1562896070383,14.65944181,121.07251411,6.900000095367432,291,118,9
1562896070403,14.65944181,121.07251411,6.900000095367432,291,118,9
1562896071346,14.65945518,121.072443,7.739999771118164,282.5,120,9
1562896071371,14.65945518,121.072443,7.739999771118164,282.5,120,9
1562896071433,14.65945518,121.072443,7.739999771118164,282.5,120,9
1562896071483,14.65945518,121.072443,7.739999771118164,282.5,120,9
1562896072373,14.65946903,121.07236926,7.71999979019165,281.70001220703125,120,9
1562896072395,14.65946903,121.07236926,7.71999979019165,281.70001220703125,120,9
1562896072413,14.65946903,121.07236926,7.71999979019165,281.70001220703125,120,9
1562896072432,14.65946903,121.07236926,7.71999979019165,281.70001220703125,120,9
1562896073344,14.65946891,121.07229805,7.309999942779541,274.70001220703125,120,9
1562896073369,14.65946891,121.07229805,7.309999942779541,274.70001220703125,120,9
1562896073387,14.65946891,121.07229805,7.309999942779541,274.70001220703125,120,9
1562896073407,14.65946891,121.07229805,7.309999942779541,274.70001220703125,120,9
1562896074368,14.6594656,121.07221815,7.119999885559082,272,119,9
1562896074393,14.6594656,121.07221815,7.119999885559082,272,119,9
1562896074408,14.6594656,121.07221815,7.119999885559082,272,119,9
1562896074425,14.6594656,121.07221815,7.119999885559082,272,119,9
1562896075340,14.65946678,121.07214341,7.269999980926514,271.3999938964844,120,9
1562896075366,14.65946678,121.07214341,7.269999980926514,271.3999938964844,120,9
1562896075385,14.65946678,121.07214341,7.269999980926514,271.3999938964844,120,9
1562896075403,14.65946678,121.07214341,7.269999980926514,271.3999938964844,120,9
1562896077104,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
1562896077121,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
1562896077138,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
1562896077157,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
1562896077172,14.65947319,121.07207443,7.440000057220459,271.6000061035156,119,9
1562896078325,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
1562896078343,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
1562896078376,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
1562896078396,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
1562896078419,14.659477,121.07200694,6.849999904632568,268.6000061035156,118,9
1562896078983,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
1562896079000,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
1562896079016,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
1562896079035,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
1562896079058,14.65947777,121.07194392,6.860000133514404,269.3999938964844,116,9
1562896079433,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
1562896079449,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
1562896079465,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
1562896079485,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
1562896079500,14.65948102,121.07189861,5.929999828338623,268.20001220703125,116,11
1562896080345,14.65948431,121.07186706,4.889999866485596,270.5,116,10
1562896080370,14.65948431,121.07186706,4.889999866485596,270.5,116,10
1562896080386,14.65948431,121.07186706,4.889999866485596,270.5,116,10
1562896080402,14.65948431,121.07186706,4.889999866485596,270.5,116,10
1562896080419,14.65948431,121.07186706,4.889999866485596,270.5,116,10
1562896081375,14.65947613,121.07182358,4.46999979019165,267,117,9
1562896081402,14.65947613,121.07182358,4.46999979019165,267,117,9
1562896081421,14.65947613,121.07182358,4.46999979019165,267,117,9
1562896081441,14.65947613,121.07182358,4.46999979019165,267,117,9
1562896081461,14.65947613,121.07182358,4.46999979019165,267,117,9
1562896082345,14.65946725,121.07177964,4.550000190734863,265.5,118,10
1562896082374,14.65946725,121.07177964,4.550000190734863,265.5,118,10
1562896082392,14.65946725,121.07177964,4.550000190734863,265.5,118,10
1562896082409,14.65946725,121.07177964,4.550000190734863,265.5,118,10
1562896082424,14.65946725,121.07177964,4.550000190734863,265.5,118,10
1562896083349,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
1562896083378,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
1562896083394,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
1562896083414,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
1562896083434,14.65945246,121.07173588,4.730000019073486,262.1000061035156,117,10
1562896084349,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896084374,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896084393,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896084410,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896084426,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896085353,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896085383,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896085404,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896085421,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896085437,14.65943473,121.07167938,5.210000038146973,259.3999938964844,117,11
1562896085546,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
1562896085564,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
1562896085585,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
1562896085605,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
1562896085623,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
1562896085894,14.65943743,121.07166463,3.319999933242798,259.8999938964844,116,10
1562896086364,14.65945853,121.07164504,3.119999885559082,275.8999938964844,116,10
1562896086384,14.65945853,121.07164504,3.119999885559082,275.8999938964844,116,10
1562896086402,14.65945853,121.07164504,3.119999885559082,275.8999938964844,116,10
1562896086417,14.65945853,121.07164504,3.119999885559082,275.8999938964844,116,10
1562896087370,14.65946171,121.07161235,3.5999999046325684,270.79998779296875,117,10
1562896087399,14.65946171,121.07161235,3.5999999046325684,270.79998779296875,117,10
1562896087417,14.65946171,121.07161235,3.5999999046325684,270.79998779296875,117,10
1562896087434,14.65946171,121.07161235,3.5999999046325684,270.79998779296875,117,10
1562896087453,14.65946171,121.07161235,3.5999999046325684,270.79998779296875,117,10
1562896088373,14.65947025,121.07157621,4.090000152587891,275,117,10
1562896088400,14.65947025,121.07157621,4.090000152587891,275,117,10
1562896088422,14.65947025,121.07157621,4.090000152587891,275,117,10
1562896088440,14.65947025,121.07157621,4.090000152587891,275,117,10
1562896088457,14.65947025,121.07157621,4.090000152587891,275,117,10
1562896089342,14.65947446,121.07154078,4.400000095367432,272.70001220703125,116,9
1562896089370,14.65947446,121.07154078,4.400000095367432,272.70001220703125,116,9
1562896089391,14.65947446,121.07154078,4.400000095367432,272.70001220703125,116,9
1562896089412,14.65947446,121.07154078,4.400000095367432,272.70001220703125,116,9
1562896089431,14.65947446,121.07154078,4.400000095367432,272.70001220703125,116,9
1562896090335,14.65947574,121.07148954,3.9100000858306885,272.3999938964844,115,9
1562896090361,14.65947574,121.07148954,3.9100000858306885,272.3999938964844,115,9
1562896090379,14.65947574,121.07148954,3.9100000858306885,272.3999938964844,115,9
1562896090397,14.65947574,121.07148954,3.9100000858306885,272.3999938964844,115,9
1562896090414,14.65947574,121.07148954,3.9100000858306885,272.3999938964844,115,9
1562896091342,14.65947424,121.07145716,4.360000133514404,275.6000061035156,116,9
1562896091369,14.65947424,121.07145716,4.360000133514404,275.6000061035156,116,9
1562896091388,14.65947424,121.07145716,4.360000133514404,275.6000061035156,116,9
1562896091410,14.65947424,121.07145716,4.360000133514404,275.6000061035156,116,9
1562896091428,14.65947424,121.07145716,4.360000133514404,275.6000061035156,116,9
1562896092343,14.65947814,121.07141676,4.360000133514404,275.6000061035156,115,10
1562896092368,14.65947814,121.07141676,4.360000133514404,275.6000061035156,115,10
1562896092385,14.65947814,121.07141676,4.360000133514404,275.6000061035156,115,10
1562896092404,14.65947814,121.07141676,4.360000133514404,275.6000061035156,115,10
1562896092421,14.65947814,121.07141676,4.360000133514404,275.6000061035156,115,10
1562896093354,14.65947757,121.07138518,4.21999979019165,271.29998779296875,116,9
1562896093387,14.65947757,121.07138518,4.21999979019165,271.29998779296875,116,9
1562896093411,14.65947757,121.07138518,4.21999979019165,271.29998779296875,116,9
1562896093429,14.65947757,121.07138518,4.21999979019165,271.29998779296875,116,9
1562896093446,14.65947757,121.07138518,4.21999979019165,271.29998779296875,116,9
1562896094355,14.65948437,121.07131371,4.900000095367432,276.70001220703125,118,9
1562896094382,14.65948437,121.07131371,4.900000095367432,276.70001220703125,118,9
1562896094404,14.65948437,121.07131371,4.900000095367432,276.70001220703125,118,9
1562896094430,14.65948437,121.07131371,4.900000095367432,276.70001220703125,118,9
1562896094448,14.65948437,121.07131371,4.900000095367432,276.70001220703125,118,9
1562896095413,14.65948801,121.07127374,4.630000114440918,273.70001220703125,118,9
1562896095439,14.65948801,121.07127374,4.630000114440918,273.70001220703125,118,9
1562896095463,14.65948801,121.07127374,4.630000114440918,273.70001220703125,118,9
1562896095482,14.65948801,121.07127374,4.630000114440918,273.70001220703125,118,9
1562896095502,14.65948801,121.07127374,4.630000114440918,273.70001220703125,118,9
1562896096347,14.65949252,121.07122617,4.809999942779541,275.6000061035156,117,10
1562896096375,14.65949252,121.07122617,4.809999942779541,275.6000061035156,117,10
1562896096396,14.65949252,121.07122617,4.809999942779541,275.6000061035156,117,10
1562896096414,14.65949252,121.07122617,4.809999942779541,275.6000061035156,117,10
1562896096440,14.65949252,121.07122617,4.809999942779541,275.6000061035156,117,10
1562896097343,14.65949517,121.07118518,3.9800000190734863,273.3999938964844,117,9
1562896097371,14.65949517,121.07118518,3.9800000190734863,273.3999938964844,117,9
1562896097391,14.65949517,121.07118518,3.9800000190734863,273.3999938964844,117,9
1562896097410,14.65949517,121.07118518,3.9800000190734863,273.3999938964844,117,9
1562896097428,14.65949517,121.07118518,3.9800000190734863,273.3999938964844,117,9
1562896098372,14.65949772,121.07115019,3.9700000286102295,273.20001220703125,118,9
1562896098402,14.65949772,121.07115019,3.9700000286102295,273.20001220703125,118,9
1562896098422,14.65949772,121.07115019,3.9700000286102295,273.20001220703125,118,9
1562896098440,14.65949772,121.07115019,3.9700000286102295,273.20001220703125,118,9
1562896098458,14.65949772,121.07115019,3.9700000286102295,273.20001220703125,118,9
1562896099343,14.65950015,121.07110955,4.440000057220459,271.6000061035156,118,9
1562896099372,14.65950015,121.07110955,4.440000057220459,271.6000061035156,118,9
1562896099391,14.65950015,121.07110955,4.440000057220459,271.6000061035156,118,9
1562896099412,14.65950015,121.07110955,4.440000057220459,271.6000061035156,118,9
1562896099431,14.65950015,121.07110955,4.440000057220459,271.6000061035156,118,9
1562896100344,14.65949998,121.07106209,4.829999923706055,269.8999938964844,118,9
1562896100369,14.65949998,121.07106209,4.829999923706055,269.8999938964844,118,9
1562896100387,14.65949998,121.07106209,4.829999923706055,269.8999938964844,118,9
1562896100404,14.65949998,121.07106209,4.829999923706055,269.8999938964844,118,9
1562896100421,14.65949998,121.07106209,4.829999923706055,269.8999938964844,118,9
1562896101335,14.65949977,121.07101939,4.019999980926514,269,118,9
1562896101359,14.65949977,121.07101939,4.019999980926514,269,118,9
1562896101377,14.65949977,121.07101939,4.019999980926514,269,118,9
1562896101394,14.65949977,121.07101939,4.019999980926514,269,118,9
1562896101413,14.65949977,121.07101939,4.019999980926514,269,118,9
1562896102339,14.65949885,121.07097708,4.449999809265137,268.29998779296875,118,9
1562896102363,14.65949885,121.07097708,4.449999809265137,268.29998779296875,118,9
1562896102382,14.65949885,121.07097708,4.449999809265137,268.29998779296875,118,9
1562896102403,14.65949885,121.07097708,4.449999809265137,268.29998779296875,118,9
1562896102420,14.65949885,121.07097708,4.449999809265137,268.29998779296875,118,9
1562896103350,14.65949339,121.07089835,5.449999809265137,266.79998779296875,117,10
1562896103379,14.65949339,121.07089835,5.449999809265137,266.79998779296875,117,10
1562896103402,14.65949339,121.07089835,5.449999809265137,266.79998779296875,117,10
1562896103422,14.65949339,121.07089835,5.449999809265137,266.79998779296875,117,10
1562896103448,14.65949339,121.07089835,5.449999809265137,266.79998779296875,117,10
1562896104355,14.65947562,121.07084767,5.739999771118164,261,117,11
1562896104379,14.65947562,121.07084767,5.739999771118164,261,117,11
1562896104397,14.65947562,121.07084767,5.739999771118164,261,117,11
1562896104416,14.65947562,121.07084767,5.739999771118164,261,117,11
1562896104436,14.65947562,121.07084767,5.739999771118164,261,117,11
1562896105339,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896105377,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896105398,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896105416,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896105435,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896105578,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896105597,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896105620,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896105639,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896105658,14.65949433,121.07080714,4.789999961853027,273.5,115,10
1562896106336,14.659493,121.07076093,4.659999847412109,268.1000061035156,115,10
1562896106369,14.659493,121.07076093,4.659999847412109,268.1000061035156,115,10
1562896106391,14.659493,121.07076093,4.659999847412109,268.1000061035156,115,10
1562896106411,14.659493,121.07076093,4.659999847412109,268.1000061035156,115,10
1562896106433,14.659493,121.07076093,4.659999847412109,268.1000061035156,115,10
1562896107339,14.6595079,121.07070834,4.900000095367432,270.29998779296875,116,10
1562896107372,14.6595079,121.07070834,4.900000095367432,270.29998779296875,116,10
1562896107395,14.6595079,121.07070834,4.900000095367432,270.29998779296875,116,10
1562896107414,14.6595079,121.07070834,4.900000095367432,270.29998779296875,116,10
1562896107434,14.6595079,121.07070834,4.900000095367432,270.29998779296875,116,10
1562896108396,14.6595008,121.07067433,4.739999771118164,267.70001220703125,114,10
1562896108448,14.6595008,121.07067433,4.739999771118164,267.70001220703125,114,10
1562896108428,14.6595008,121.07067433,4.739999771118164,267.70001220703125,114,10
1562896108471,14.6595008,121.07067433,4.739999771118164,267.70001220703125,114,10
1562896108491,14.6595008,121.07067433,4.739999771118164,267.70001220703125,114,10
1562896109349,14.65949374,121.07064217,4.46999979019165,266.6000061035156,114,10
1562896109380,14.65949374,121.07064217,4.46999979019165,266.6000061035156,114,10
1562896109400,14.65949374,121.07064217,4.46999979019165,266.6000061035156,114,10
1562896109419,14.65949374,121.07064217,4.46999979019165,266.6000061035156,114,10
1562896109438,14.65949374,121.07064217,4.46999979019165,266.6000061035156,114,10
1562896110345,14.65946661,121.07059503,4.429999828338623,260,115,10
1562896110372,14.65946661,121.07059503,4.429999828338623,260,115,10
1562896110395,14.65946661,121.07059503,4.429999828338623,260,115,10
1562896110415,14.65946661,121.07059503,4.429999828338623,260,115,10
1562896110435,14.65946661,121.07059503,4.429999828338623,260,115,10
1562896111346,14.65947558,121.07058754,2.4700000286102295,273.8999938964844,114,10
1562896111377,14.65947558,121.07058754,2.4700000286102295,273.8999938964844,114,10
1562896111401,14.65947558,121.07058754,2.4700000286102295,273.8999938964844,114,10
1562896111424,14.65947558,121.07058754,2.4700000286102295,273.8999938964844,114,10
1562896111452,14.65947558,121.07058754,2.4700000286102295,273.8999938964844,114,10
1562896112343,14.65946707,121.07054413,3.0199999809265137,271.29998779296875,114,10
1562896112377,14.65946707,121.07054413,3.0199999809265137,271.29998779296875,114,10
1562896112399,14.65946707,121.07054413,3.0199999809265137,271.29998779296875,114,10
1562896112422,14.65946707,121.07054413,3.0199999809265137,271.29998779296875,114,10
1562896112447,14.65946707,121.07054413,3.0199999809265137,271.29998779296875,114,10
1562896113340,14.65946609,121.07048845,3.5299999713897705,269.79998779296875,115,9
1562896113375,14.65946609,121.07048845,3.5299999713897705,269.79998779296875,115,9
1562896113398,14.65946609,121.07048845,3.5299999713897705,269.79998779296875,115,9
1562896113419,14.65946609,121.07048845,3.5299999713897705,269.79998779296875,115,9
1562896113443,14.65946609,121.07048845,3.5299999713897705,269.79998779296875,115,9
1562896114335,14.65944824,121.07045526,4.139999866485596,268,117,9
1562896114367,14.65944824,121.07045526,4.139999866485596,268,117,9
1562896114388,14.65944824,121.07045526,4.139999866485596,268,117,9
1562896114413,14.65944824,121.07045526,4.139999866485596,268,117,9
1562896114435,14.65944824,121.07045526,4.139999866485596,268,117,9
1562896115338,14.65944176,121.07042404,3.5199999809265137,261,117,9
1562896115373,14.65944176,121.07042404,3.5199999809265137,261,117,9
1562896115398,14.65944176,121.07042404,3.5199999809265137,261,117,9
1562896115418,14.65944176,121.07042404,3.5199999809265137,261,117,9
1562896115437,14.65944176,121.07042404,3.5199999809265137,261,117,9
1562896116374,14.65943649,121.07038897,3.799999952316284,266.79998779296875,118,9
1562896116406,14.65943649,121.07038897,3.799999952316284,266.79998779296875,118,9
1562896116427,14.65943649,121.07038897,3.799999952316284,266.79998779296875,118,9
1562896116449,14.65943649,121.07038897,3.799999952316284,266.79998779296875,118,9
1562896116471,14.65943649,121.07038897,3.799999952316284,266.79998779296875,118,9
1562896117343,14.65943569,121.07035072,4.099999904632568,267.1000061035156,118,9
1562896117376,14.65943569,121.07035072,4.099999904632568,267.1000061035156,118,9
1562896117398,14.65943569,121.07035072,4.099999904632568,267.1000061035156,118,9
1562896117418,14.65943569,121.07035072,4.099999904632568,267.1000061035156,118,9
1562896117438,14.65943569,121.07035072,4.099999904632568,267.1000061035156,118,9
1562896118348,14.65943812,121.07031555,3.3399999141693115,271,119,9
1562896118389,14.65943812,121.07031555,3.3399999141693115,271,119,9
1562896118414,14.65943812,121.07031555,3.3399999141693115,271,119,9
1562896118459,14.65943812,121.07031555,3.3399999141693115,271,119,9
1562896118436,14.65943812,121.07031555,3.3399999141693115,271,119,9
1562896119361,14.65944283,121.07028688,2.6700000762939453,275.20001220703125,119,9
1562896119393,14.65944283,121.07028688,2.6700000762939453,275.20001220703125,119,9
1562896119438,14.65944283,121.07028688,2.6700000762939453,275.20001220703125,119,9
1562896119460,14.65944283,121.07028688,2.6700000762939453,275.20001220703125,119,9
1562896119416,14.65944283,121.07028688,2.6700000762939453,275.20001220703125,119,9
1562896120355,14.65944637,121.07026546,2.1500000953674316,277.29998779296875,118,9
1562896120387,14.65944637,121.07026546,2.1500000953674316,277.29998779296875,118,9
1562896120412,14.65944637,121.07026546,2.1500000953674316,277.29998779296875,118,9
